"PARK, SAM SONG YONG",urn:nimsp:transaction,27403
"CRAYCRAFT JR, ALLIE V",urn:nimsp:transaction,13005
"GRIMALDI, RICHARD A",urn:nimsp:transaction,105467
"GILMORE, MARY MEYER",urn:nimsp:transaction,7453
"NENNI, PAUL",urn:nimsp:transaction,99210
"NORDMAN, JANNA FRAZIER",urn:nimsp:transaction,132027
Robert J Aragon (D),urn:fec:transaction,N00006514
"MCLEOD, ANDREE",urn:nimsp:transaction,137049
"STENSHOL, SHAUN",urn:nimsp:transaction,138462
"BRYAN, TOMMY",urn:nimsp:transaction,10247
"PULLIAM, ROBERT",urn:nimsp:transaction,130190
Darrel Reece Hunter (D),urn:fec:transaction,N00028025
"BUCKLEY, TRACIE A",urn:nimsp:transaction,86343
"BELL, DAVID",urn:nimsp:transaction,37642
"KROGER, JOHN R",urn:nimsp:transaction,103322
"BALTAZAR, FARON",urn:nimsp:transaction,133147
"FOLK JR, JOHN L",urn:nimsp:transaction,110460
Soli Amoeualogo Salanoa (R),urn:fec:transaction,N00007630
"CAMPBELL, DOUGLAS",urn:nimsp:transaction,124605
"REYNOLDS, MICHAEL J",urn:nimsp:transaction,21930
"PREUETT, IRA",urn:nimsp:transaction,56851
"KEYES, EVELYN",urn:nimsp:transaction,136384
"GOBEL, SHARON",urn:nimsp:transaction,94190
"PRAEGER, SANDY",urn:nimsp:transaction,18241
WARRINGTON,urn:nimsp:transaction,26005
"WILLIAMS, JOHN",urn:nimsp:transaction,139779
"HERR, MICHAEL",urn:nimsp:transaction,124994
"JACKSON, KEN",urn:nimsp:transaction,38106
Thomas R Chandler (D),urn:fec:transaction,N00003695
"CHARGING, DAWN",urn:nimsp:transaction,6069
"BOBICKI, CHARLOTTE HIGEL",urn:nimsp:transaction,30579
"IPOCK, STEPHEN",urn:nimsp:transaction,54590
"CULPEPPER, TODD",urn:nimsp:transaction,56530
"SOSNOWSKI, V SUSAN",urn:nimsp:transaction,2893
"CURRAN JR, J JOSEPH",urn:nimsp:transaction,13070
"HAGEMAN, JAMES",urn:nimsp:transaction,163
"LITZEL, JERRY",urn:nimsp:transaction,42736
"BAILEY, BENNY R",urn:nimsp:transaction,11365
"PEARSON, CHRISTOPHER A",urn:nimsp:transaction,8078
"WARD, JERRY",urn:nimsp:transaction,20439
"CARROLL, MICHAEL S",urn:nimsp:transaction,113856
"SPRENGER, SHERRIE",urn:nimsp:transaction,9322
"FELAND, GARY",urn:nimsp:transaction,13793
"LOVORN, DOUGLAS A",urn:nimsp:transaction,75715
"DREYFUSS, STANLEY M",urn:nimsp:transaction,94128
"RASMUSSEN, MICHAEL C",urn:nimsp:transaction,128236
"AMENT, J J",urn:nimsp:transaction,139766
"CORNETT, JESSE",urn:nimsp:transaction,103239
"ULMER, FRAN",urn:nimsp:transaction,20208
"GLANZ, JULIE",urn:nimsp:transaction,14314
"GORDON, BILLY Z",urn:nimsp:transaction,75570
"LINDER, JOHN (COMMITTEE 1)",urn:nimsp:transaction,105680
"RUDD, MICHAEL",urn:nimsp:transaction,35929
"MILLER, GREG",urn:nimsp:transaction,70053
"ANDERSON, CHARLES (CHUCK)",urn:nimsp:transaction,93968
"REINHART, MICHELE",urn:nimsp:transaction,7960
"HILGENBERG, MEL",urn:nimsp:transaction,30054
Frank Consolo (L),urn:fec:transaction,N00025066
"MILLER, ANITA",urn:nimsp:transaction,92387
"CHAVEZ, MARTIN J (G)",urn:nimsp:transaction,92124
"VOYTEECK, A J",urn:nimsp:transaction,99572
"HEUSER JR, VINCENT F",urn:nimsp:transaction,54556
"TASS, RICHARD L",urn:nimsp:transaction,132147
"BEIDLE, PAMELA",urn:nimsp:transaction,8371
"OWENS JR, W C",urn:nimsp:transaction,1398
"DUNKER, HENRY",urn:nimsp:transaction,134954
"Deirdre ""Dk"" Hirner (D)",urn:fec:transaction,N00031383
"CALLAHAN, CHRISTIAN",urn:nimsp:transaction,86289
"DAVIES, JEFF",urn:nimsp:transaction,49534
"MOORE, DAN R",urn:nimsp:transaction,130119
"CONROY, THOMAS P",urn:nimsp:transaction,8424
"ARNOLD JR, PHILLIP R",urn:nimsp:transaction,46664
"SEARS, MARILYN",urn:nimsp:transaction,19061
Jean Hay Bright (D),urn:fec:transaction,N00027602
"FOIL, FRANKLIN J",urn:nimsp:transaction,9178
"CAPRIO, DAVID A",urn:nimsp:transaction,7688
"RYAN, KEVIN",urn:nimsp:transaction,1781
"MEROLLA, MICHELE",urn:nimsp:transaction,137131
"STEVENS, DAN",urn:nimsp:transaction,19615
"CONNORS, JOHN",urn:nimsp:transaction,12859
"EXCELL, LOUISE",urn:nimsp:transaction,118560
"STEINBRINK, JOHN",urn:nimsp:transaction,2985
"RUPPEL, WILLIAM J",urn:nimsp:transaction,883
Wink Hartman (R),urn:fec:transaction,N00031230
James Roosevelt Jr (D),urn:fec:transaction,N00000263
"LAMM, PEGGY",urn:nimsp:transaction,30536
"HOGUE JR, JOHN W",urn:nimsp:transaction,56655
"SERPICO, CHRIS",urn:nimsp:transaction,105056
Daphne Becker (R),urn:fec:transaction,N00007225
"ORTIZ, DEBORAH",urn:nimsp:transaction,2491
"PETERS, GARY",urn:nimsp:transaction,66845
"MORGAN, JEFF",urn:nimsp:transaction,38300
"MANSFIELD, DENNIS",urn:nimsp:transaction,16628
"MUNNIS, PAUL",urn:nimsp:transaction,70093
"MCMURTREY, GEORGE",urn:nimsp:transaction,16998
"IRVING, BRYAN J",urn:nimsp:transaction,118726
Joe Schriner (3),urn:fec:transaction,N00009884
David Nelson Jones (R),urn:fec:transaction,N00028198
"HOUSE, STELLA B",urn:nimsp:transaction,54578
"FAUCETTE, CELO",urn:nimsp:transaction,80549
Samuel Gail Platts (D),urn:fec:transaction,N00010068
"DOUGHERTY, MARY",urn:nimsp:transaction,98672
"ORTEGA, GEORGE A",urn:nimsp:transaction,92439
"STOUT, PHIL",urn:nimsp:transaction,19673
Paul Scoles (D),urn:fec:transaction,N00027278
"PERZEL, JOHN M",urn:nimsp:transaction,2401
"JENKINS, RON",urn:nimsp:transaction,112617
Christopher R Robinson (D),urn:fec:transaction,N00028636
"ALDRIDGE, CHUCK",urn:nimsp:transaction,11082
"STROTH, JEANNINE",urn:nimsp:transaction,19704
"WHITE, BRIAN",urn:nimsp:transaction,67401
"GORMAN, TIMOTHY E",urn:nimsp:transaction,135509
"WOOD, BRUCE",urn:nimsp:transaction,116721
"LEWIS, TODD RICHARD",urn:nimsp:transaction,27312
"SCHWARZ, JOHN",urn:nimsp:transaction,19024
"BICKLEY, ROBERT C",urn:nimsp:transaction,133559
"STEPHENSON, DANIEL",urn:nimsp:transaction,106115
"WALLS, ROBERT E",urn:nimsp:transaction,8491
"KARR, GERALD (JERRY)",urn:nimsp:transaction,15675
"GARDNER, CHUCK",urn:nimsp:transaction,94173
"MARR JR, ANDREW",urn:nimsp:transaction,101229
"BAIN, CLEVELAND DERRICK",urn:nimsp:transaction,113757
"KECK, KELLY",urn:nimsp:transaction,136331
"THOMPSON, WILLIAM E",urn:nimsp:transaction,19992
"MEDERIOS, SAM",urn:nimsp:transaction,38266
"DELLASANDRO, ROCK J",urn:nimsp:transaction,108353
"KROLICKI, BRIAN",urn:nimsp:transaction,95
"HARE, JAMES E",urn:nimsp:transaction,135712
"MACOLL, EILEEN M",urn:nimsp:transaction,125217
"LARSON, JIM",urn:nimsp:transaction,16139
"WILLIAMS, NELS",urn:nimsp:transaction,73431
"SANDERSON, DEBORAH J",urn:nimsp:transaction,140021
"MANTEUFEL, REGINA",urn:nimsp:transaction,16632
"WILSON, CORY",urn:nimsp:transaction,76012
"WONG, COLLIN C O",urn:nimsp:transaction,20872
"QUINN, RICK",urn:nimsp:transaction,18337
"YOUNG, JIM",urn:nimsp:transaction,139174
"MILNE, SCOTT",urn:nimsp:transaction,122420
"CANGIAMILA, BRION",urn:nimsp:transaction,134129
"JOHN, RUBY",urn:nimsp:transaction,136174
"BARKER, WENDE",urn:nimsp:transaction,11440
Clifford Douglas Fisher (R),urn:fec:transaction,N00003873
Jeffrey E Graham (3),urn:fec:transaction,N00013441
Kelly A. Ayotte (R),urn:fec:transaction,N00030980
"CRONK, RICHARD",urn:nimsp:transaction,78069
"HAWKINS, KEN",urn:nimsp:transaction,3717
"MACY, ELGAR",urn:nimsp:transaction,72954
"WHITE, GERALD",urn:nimsp:transaction,35743
"JONES, MARY LOU",urn:nimsp:transaction,92310
James M French (D),urn:fec:transaction,N00011499
"PETERSEN, JAMES (PETE)",urn:nimsp:transaction,4174
Arthur D Rhodes (R),urn:fec:transaction,N00003368
"CRONK, KEVIN E",urn:nimsp:transaction,92148
"MELLINGER, SCOTT C",urn:nimsp:transaction,17043
"KASZNAY JR, ANDREW J",urn:nimsp:transaction,32243
"WILLIAMS, LARRY",urn:nimsp:transaction,67430
"SUTTON, RONNIE",urn:nimsp:transaction,19763
"HANLIN, DARYL",urn:nimsp:transaction,135693
"PAWLENTY, TIM & MOLNAU, CAROL",urn:nimsp:transaction,472
Chuck Wilson (R),urn:fec:transaction,N00030849
"HALL, PAUL",urn:nimsp:transaction,98812
"DONOHUE, MICHAEL J",urn:nimsp:transaction,13436
"KACZOROWSKI, JOHN J",urn:nimsp:transaction,136287
"TIMILTY, KELLY A",urn:nimsp:transaction,138630
"ADLIN, DAVID",urn:nimsp:transaction,132493
Cooper Snyder (R),urn:fec:transaction,N00003680
"NEWHALL, MARK D",urn:nimsp:transaction,86073
"BANKSON, DENNIS PATRICK",urn:nimsp:transaction,127738
"BASSO, PAULINE R",urn:nimsp:transaction,32150
"MCCLURE, C ARNOLD",urn:nimsp:transaction,105730
"ONEAL, MIKE",urn:nimsp:transaction,17778
"ENGEL, DAN",urn:nimsp:transaction,115853
John E Brown III (R),urn:fec:transaction,N00005506
Tony Perkins (R),urn:fec:transaction,N00025668
"JOHNSON, JAMES (JIM)",urn:nimsp:transaction,75650
"JOHNSON JR, CARLEY R",urn:nimsp:transaction,136179
"SPECK, ELSIE",urn:nimsp:transaction,47506
"KORIE, HARRY",urn:nimsp:transaction,94318
"LIDZY, BUD",urn:nimsp:transaction,24429
Dan Boren (D),urn:fec:transaction,N00026481
Paul William Lebon (D),urn:fec:transaction,N00024956
"MANZUR, JUAN",urn:nimsp:transaction,94378
"NIX JR, ROBERT NC",urn:nimsp:transaction,105827
"COLLINS, JILL",urn:nimsp:transaction,36031
"MILLS, FRANCES JONES",urn:nimsp:transaction,54716
"FOSTER, TED",urn:nimsp:transaction,75549
"NIRCHI, PHYLLIS MARY",urn:nimsp:transaction,47309
"PARSONS, SHIRLEY",urn:nimsp:transaction,103224
"LARRALDE, TOMAS",urn:nimsp:transaction,116152
"WEISSINGER JR, CHARLES",urn:nimsp:transaction,75991
"BRIDGHAM, BOB",urn:nimsp:transaction,6156
"CARPENTER, JAMES",urn:nimsp:transaction,113854
"OMALLEY, ED",urn:nimsp:transaction,5092
"EBY, MARTIN S",urn:nimsp:transaction,51980
"DIAZ, NESTOR H",urn:nimsp:transaction,134824
"CASHURIC, GLENN M",urn:nimsp:transaction,105208
"NEILSON, DENNY W",urn:nimsp:transaction,2268
"PLINE, ELLEN",urn:nimsp:transaction,44580
"SHAW, ELLIOT S",urn:nimsp:transaction,35941
"BARRETT, GRESHAM",urn:nimsp:transaction,11477
"WEATHERHOLTZ, GLENN M",urn:nimsp:transaction,20510
"IACOBUCCI, PETER",urn:nimsp:transaction,108486
"HALL, EVERETT",urn:nimsp:transaction,103544
"CHAMBERLAIN, JO",urn:nimsp:transaction,28313
"PAQUETTE, DAVID C",urn:nimsp:transaction,85466
"RALSTON, DAVID",urn:nimsp:transaction,38424
"DANIELS, MICHAEL",urn:nimsp:transaction,30615
"CRIDER, CHRIS",urn:nimsp:transaction,7001
Robert Albert Kinsey (3),urn:fec:transaction,N00027005
"BEATTY JR, OTTO",urn:nimsp:transaction,133349
"COLVILLE, ROBERT J",urn:nimsp:transaction,132266
"WINTERS, RALPH E",urn:nimsp:transaction,50172
"FUCHS, DANIEL C",urn:nimsp:transaction,14065
"PERREAULT, ROLAND J",urn:nimsp:transaction,32441
"WEAND, DAN",urn:nimsp:transaction,20507
"OWEN, IKE",urn:nimsp:transaction,54770
Ron Menor (D),urn:fec:transaction,N00007625
"FANTIN, ARLINE M",urn:nimsp:transaction,13761
Mike Morris (I),urn:fec:transaction,N00005576
"DITSLEAR, COREY",urn:nimsp:transaction,98660
"BERGMAN, RYAN",urn:nimsp:transaction,11670
"CHURCH SR, WALT",urn:nimsp:transaction,1375
Richard Allen Kline (D),urn:fec:transaction,N00005094
"MAXWELL, BRADLEY L",urn:nimsp:transaction,35401
"MCINERNEY, MICHAEL B",urn:nimsp:transaction,116239
"MORTON, MAX",urn:nimsp:transaction,132014
"GARRISON, LEE",urn:nimsp:transaction,135380
"LOWERY III, JOHN H",urn:nimsp:transaction,105693
Paul H Rappaport (R),urn:fec:transaction,N00012810
"BEST, TERRY",urn:nimsp:transaction,105137
"SAENZ, EDDIE",urn:nimsp:transaction,18822
Richard D Auman (D),urn:fec:transaction,N00027868
"TRUMAN, PLATO",urn:nimsp:transaction,63492
"KILLMAN, EDWARD E",urn:nimsp:transaction,47108
"MARTIN, FRANK A",urn:nimsp:transaction,72966
"BUDISH, ARMOND",urn:nimsp:transaction,8222
"WRIGHT, ANTOINE",urn:nimsp:transaction,99653
"MCCOY, RONALD L",urn:nimsp:transaction,124297
"PRYOR, BILL",urn:nimsp:transaction,18296
Thomas F Hartnett (R),urn:fec:transaction,N00002426
"MITCHELL JR, JAMES K",urn:nimsp:transaction,85107
"EDGAR, DONALD L",urn:nimsp:transaction,13585
Lawrence Allen Grigsby (D),urn:fec:transaction,N00011527
"SHAPEL, PHONACELLE",urn:nimsp:transaction,77881
"RATKO, DAVID",urn:nimsp:transaction,125448
"KRUSE, DENNIS K",urn:nimsp:transaction,16022
"PAPPAS, HARRY",urn:nimsp:transaction,94467
"PACHECO, WILLIAM D (SKIP)",urn:nimsp:transaction,137598
"ROBERTS, VALERIE MCDONALD",urn:nimsp:transaction,105965
"DHILLON, HARMEET K",urn:nimsp:transaction,28475
Andrew Michael Ramirez (D),urn:fec:transaction,N00006969
"OTTERBACHER, JOHN R",urn:nimsp:transaction,66806
"POPE, COOKIE",urn:nimsp:transaction,81095
"WIEBALK, WENDY L",urn:nimsp:transaction,90125
"KARCHER, ELLEN",urn:nimsp:transaction,6403
"HERNDON, KEN",urn:nimsp:transaction,54555
"WILLIAMS, WILLIAM",urn:nimsp:transaction,20772
Owen B Pickett (D),urn:fec:transaction,N00002140
"MCCLARY, JOHN",urn:nimsp:transaction,66624
"WOODARD, MAURICE (DOC)",urn:nimsp:transaction,35930
"MILLER, KEN JAMES",urn:nimsp:transaction,80983
"APPEL, CONRAD",urn:nimsp:transaction,132852
"SMITH, DOUG L",urn:nimsp:transaction,120935
"MENDOZA, AUGUSTIN",urn:nimsp:transaction,17057
"TURNER, KARREN SPARKY",urn:nimsp:transaction,30326
"FREEMAN, RICK",urn:nimsp:transaction,110465
"WALTERS, JUDITH K",urn:nimsp:transaction,27940
"LASS, RICHARD J",urn:nimsp:transaction,92326
Eric Reed Hall (R),urn:fec:transaction,N00025627
Daniel Eric London (R),urn:fec:transaction,N00029856
"PRUITT, MARY",urn:nimsp:transaction,3923
"FELTON, DOROTHY",urn:nimsp:transaction,13803
"MARSHALL, BOB",urn:nimsp:transaction,9821
Steve Rose (R),urn:fec:transaction,N00031105
"BAKER, JOHN J",urn:nimsp:transaction,133095
"CINTRON JR, NELSON",urn:nimsp:transaction,98575
"PAULUS, NORMA",urn:nimsp:transaction,103014
"EMORY, ELDRIDGE",urn:nimsp:transaction,3984
Bob Hill (D),urn:fec:transaction,N00029080
"MCCARVILLE, STEVE",urn:nimsp:transaction,136958
"MORRISON, CHRISTIAN P",urn:nimsp:transaction,105793
"WILSON, LYNN",urn:nimsp:transaction,112884
Richard Fisher (D),urn:fec:transaction,N00005661
"CARTER, CHARLES",urn:nimsp:transaction,12490
"MERRITTS, TORI",urn:nimsp:transaction,30591
"MECHAM, PAUL F",urn:nimsp:transaction,118883
"GOFFENA, ROBERT T",urn:nimsp:transaction,77547
"SMITH, ANCEL",urn:nimsp:transaction,5153
"MURRY, CHAD",urn:nimsp:transaction,128162
"GIBBONS, JOHN",urn:nimsp:transaction,124871
"LAWLOR, DONNA",urn:nimsp:transaction,16174
"LUKERT, STEVE",urn:nimsp:transaction,5115
"PODLES, ELEANOR",urn:nimsp:transaction,86252
"PICKENS, JOE H",urn:nimsp:transaction,7533
John Wyeth Scott (D),urn:fec:transaction,N00005433
Bernard Joseph Hansen (D),urn:fec:transaction,N00024795
"BULLARD, EDWARD B",urn:nimsp:transaction,7541
"MEYER, DONALD D",urn:nimsp:transaction,17093
"BRADLEY, DOROTHY",urn:nimsp:transaction,77068
"MARTINEZ, RODOLPHO",urn:nimsp:transaction,9315
"FAUST, CLINT",urn:nimsp:transaction,69596
"ELDRIDGE, SUSAN",urn:nimsp:transaction,36309
"WESTMORELAND, KEITH",urn:nimsp:transaction,20613
"DUNN, RALPH",urn:nimsp:transaction,46892
"WALLACE, JUDY",urn:nimsp:transaction,73381
"TIFFANY, PHYLLIS",urn:nimsp:transaction,51946
"STEVENS, KATHLEEN",urn:nimsp:transaction,19620
"BUTLER, GLORIA",urn:nimsp:transaction,3343
John Loren Harmer (R),urn:fec:transaction,N00006377
"ALEXANDER, RODNEY",urn:nimsp:transaction,132605
"PARNELL, DALE",urn:nimsp:transaction,102955
"SOPKA, DON",urn:nimsp:transaction,99461
"STAFFORD, BILL",urn:nimsp:transaction,19517
"CROWLEY, CORY",urn:nimsp:transaction,42525
"JONES, DELWIN",urn:nimsp:transaction,1184
"DAVIDSON, GEORGE W",urn:nimsp:transaction,134700
"DASHEFSKY, DAVID B",urn:nimsp:transaction,60498
"ALLEN, JARED",urn:nimsp:transaction,118298
"ESPE, CONNIE",urn:nimsp:transaction,124807
Peter J Sica (R),urn:fec:transaction,N00012210
"HARRAND, DENNIS",urn:nimsp:transaction,66160
"THOMPSON, BILL",urn:nimsp:transaction,42984
"VANWOERKOM, GERALD",urn:nimsp:transaction,67320
"SMILEY, SANDRA LEE",urn:nimsp:transaction,78181
"CRADDUCK, REBEKAH",urn:nimsp:transaction,12982
"BARNETT, JANE",urn:nimsp:transaction,28465
"CARTER, CASON",urn:nimsp:transaction,101337
Michael F Bennet (D),urn:fec:transaction,N00030608
"CARLSON, JOHN",urn:nimsp:transaction,69455
"HATTON, KEITH W",urn:nimsp:transaction,98848
"AHLERS, DAN",urn:nimsp:transaction,8921
Harlan Mathews (D),urn:fec:transaction,N00003154
"SEARS, WINSOME",urn:nimsp:transaction,120918
"GRIFFIN, W DAVID",urn:nimsp:transaction,62893
"BOUCHER, ANTONIETTA TONI",urn:nimsp:transaction,3294
"KILBANE, SALLY",urn:nimsp:transaction,3786
"RIDDER, DAVID",urn:nimsp:transaction,56866
"LORD, DAVID G",urn:nimsp:transaction,42739
Alma Ludivina Aguado (D),urn:fec:transaction,N00030601
"WEIS, RICHARD (DICK)",urn:nimsp:transaction,47627
"REINHARDT, ANDREW",urn:nimsp:transaction,18484
"SAUNDERS, KENT T",urn:nimsp:transaction,49999
Edward F Feighan (D),urn:fec:transaction,N00003564
"LEVAN, JEREMY",urn:nimsp:transaction,105671
"HILL, VICTOR",urn:nimsp:transaction,38063
"CAMERON, RODNEY",urn:nimsp:transaction,42494
"GOLLEHON, GARY",urn:nimsp:transaction,77508
"RAIKES, RON",urn:nimsp:transaction,3139
"PAIGE, JEFFREY A",urn:nimsp:transaction,3500
"SMITH, KATHY",urn:nimsp:transaction,50041
Steve Holland (D),urn:fec:transaction,N00029695
"WEISS, DAVID N",urn:nimsp:transaction,22186
"CHAPPELL, SCOTT",urn:nimsp:transaction,12585
"MICKEY, BETTY",urn:nimsp:transaction,52509
"SCHOLL, JENNY",urn:nimsp:transaction,130253
"VAUGHN, KAYE",urn:nimsp:transaction,38666
Kwoh Cheng Sun (D),urn:fec:transaction,N00004342
"TYSON, ROBERT",urn:nimsp:transaction,20201
"SCHROEDER, WILLIAM",urn:nimsp:transaction,103562
"LORENZ, TIMOTHY J",urn:nimsp:transaction,128074
"BAKER, WILLIAM T",urn:nimsp:transaction,133111
"INABINETT, CURTIS B",urn:nimsp:transaction,15302
"DUGAN, HARRY E",urn:nimsp:transaction,129856
"MAUN, JOE",urn:nimsp:transaction,47213
"CHASE, SAM",urn:nimsp:transaction,103025
"WILLIAMS, KENT",urn:nimsp:transaction,8752
"DALTO, BILLY",urn:nimsp:transaction,6689
"MCLEOD, JOHN",urn:nimsp:transaction,116245
"IWASE, RANDALL",urn:nimsp:transaction,136118
Martin R Hoke (R),urn:fec:transaction,N00003566
"LAW, KATHLEEN",urn:nimsp:transaction,5517
"JAY, TIMOTHY",urn:nimsp:transaction,66307
Jim Wilson (R),urn:fec:transaction,N00010508
"TERRY, PATRICIA J",urn:nimsp:transaction,125658
Frank R Wolf (R),urn:fec:transaction,N00002073
"ROSE, TONY",urn:nimsp:transaction,18712
"LAIACONA, JOE",urn:nimsp:transaction,139474
"REINSTEIN, KATHI-ANNE",urn:nimsp:transaction,3447
"STRIMLING, MICHAEL",urn:nimsp:transaction,27858
Thomas Joseph Doolan (D),urn:fec:transaction,N00030643
"KEENE, RICK",urn:nimsp:transaction,4387
Andrea Miller (D),urn:fec:transaction,N00029910
"FLEMING, JOHN",urn:nimsp:transaction,9585
Mark Costley (D),urn:fec:transaction,N00002242
"LUCAS, JEANNE H",urn:nimsp:transaction,16477
"ANDRZEJEWSKI, JASON",urn:nimsp:transaction,98428
"GAFFNEY, BETTY",urn:nimsp:transaction,36238
"HALLING, BRENT A",urn:nimsp:transaction,42619
"RILEY, ERIC",urn:nimsp:transaction,35968
"HILDENBRAND, DAVE",urn:nimsp:transaction,5524
"SKATTUM, JEREL",urn:nimsp:transaction,83461
"RICHARDSON, JAMES PEEWEE",urn:nimsp:transaction,137954
"ANDRUS, TRACY",urn:nimsp:transaction,132799
"NEWSOME, BILL",urn:nimsp:transaction,99216
"FELLNER, EILEEN",urn:nimsp:transaction,13801
"THOMAS, DAVID W",urn:nimsp:transaction,61085
"EKSTROM, DALE A",urn:nimsp:transaction,83202
"DODDS, GARY B",urn:nimsp:transaction,13412
"STOCKS, JERROLD H",urn:nimsp:transaction,47523
"POWERS, KEVIN",urn:nimsp:transaction,44585
Lynn Jenkins (R),urn:fec:transaction,N00029077
"SONENSHEIN, JANE",urn:nimsp:transaction,19453
"KRYCH, JUSTIN M",urn:nimsp:transaction,69929
"SMITH, REGGIE",urn:nimsp:transaction,52550
"BEILKE, BURNELL",urn:nimsp:transaction,83145
"HOFFERT, WAYNE",urn:nimsp:transaction,15059
"BLACK, LAURA",urn:nimsp:transaction,7133
"QUAINTANCE, ELIZABETH",urn:nimsp:transaction,47393
"STERHAN, FREDERICK J",urn:nimsp:transaction,77707
"MCMAHON III, JAMES",urn:nimsp:transaction,137053
"HAYDON JR, BEN",urn:nimsp:transaction,54539
"HOLLANDER, JOHN M",urn:nimsp:transaction,69753
"CROCKETT, CONNIE",urn:nimsp:transaction,13020
"MCMANUS, STEPHEN",urn:nimsp:transaction,8747
"GARZA, LAURA",urn:nimsp:transaction,135392
John S Stevens (D),urn:fec:transaction,N00002395
"WILLIAMS, DARRIN",urn:nimsp:transaction,9498
"HUGHEY, JOHN",urn:nimsp:transaction,116060
John G Parks (D),urn:fec:transaction,N00009696
"ANTICH, ROSE ANN",urn:nimsp:transaction,11234
"GRANT, CHANNING J",urn:nimsp:transaction,94195
"WEAVER, ERIC",urn:nimsp:transaction,81395
"MCKAY, JIM",urn:nimsp:transaction,56787
"MCMANAMAN, MICHAEL P",urn:nimsp:transaction,108583
Eddie Adams (R),urn:fec:transaction,N00027843
"ALFORD, DAVE",urn:nimsp:transaction,132611
"CHAPPELL, JACK WAYNE",urn:nimsp:transaction,44153
"SHIFLET, MICHAEL A",urn:nimsp:transaction,101815
"GRUHN, FRED",urn:nimsp:transaction,72742
"MONTGOMERY, KAREN S",urn:nimsp:transaction,5321
"HUMPHREY, DAVID",urn:nimsp:transaction,83284
"THORNELL, ALLEN",urn:nimsp:transaction,38640
George S Robinson (R),urn:fec:transaction,N00002379
"ALLEN, DIXIE",urn:nimsp:transaction,11110
Carla Rhodes,urn:fec:transaction,N00013523
"SLEZAK, JIM",urn:nimsp:transaction,9732
"KAUFFNER, PETER",urn:nimsp:transaction,69871
"MCCOY, BOB",urn:nimsp:transaction,136974
"STULTZ, ROBERT L (BOB)",urn:nimsp:transaction,130322
"CHRISTMANN, RANDEL",urn:nimsp:transaction,1921
Jack Quinn (R),urn:fec:transaction,N00001290
"MONROE HEARN, DENISE",urn:nimsp:transaction,137226
"KARR, ARNOLD E",urn:nimsp:transaction,110587
"ALVERSON, DEAN",urn:nimsp:transaction,37589
"OLIVITO, ANTHONY (TONY)",urn:nimsp:transaction,130154
Tony Trupiano (D),urn:fec:transaction,N00027814
Martin Malave-Dilan (D),urn:fec:transaction,N00001084
"JABS, REINY",urn:nimsp:transaction,15335
"KINTIGH, DENNIS",urn:nimsp:transaction,9579
Inam Rahman (R),urn:fec:transaction,N00027213
"DIAZ, JIM",urn:nimsp:transaction,28347
"BARKSDALE JR, HUDSON LEE",urn:nimsp:transaction,110288
Sharon Anderson (R),urn:fec:transaction,N00004448
"PRIEGUEZ, MANUEL",urn:nimsp:transaction,18268
"BOZMAN, BENNETT",urn:nimsp:transaction,133813
"SWANSON, STANLEY R",urn:nimsp:transaction,44725
"BIMBO, GENARO Q",urn:nimsp:transaction,133582
"NICHOLS IV, MONROE",urn:nimsp:transaction,101693
"KELLY, KURT",urn:nimsp:transaction,9140
"JACOBS, MIKE",urn:nimsp:transaction,60696
James Edward Bryan (D),urn:fec:transaction,N00030237
"SCHULTZ, DALE",urn:nimsp:transaction,329
"BROWN ELLIOTT, CAROLYN",urn:nimsp:transaction,24572
"MCLAUGHLIN, MURRAY",urn:nimsp:transaction,36239
"DUNN JR, JAMES K",urn:nimsp:transaction,124235
Michael Richard Pompeo (R),urn:fec:transaction,N00030744
"MERCK, JUDITH C",urn:nimsp:transaction,63181
"HARTIGAN, GEORGE T",urn:nimsp:transaction,135741
